Logging to savedate/CartPole-v0dqn2001071457/
episode_Q_value:369     	episode_loss:7.96    	episode_reward:60      	episodes:360	mean 100 episode reward:27.4    	step_used:60	steps:9090	
episode_Q_value:341     	episode_loss:8.94    	episode_reward:56      	episodes:361	mean 100 episode reward:27.7    	step_used:56	steps:9146	
episode_Q_value:369     	episode_loss:8.59    	episode_reward:60      	episodes:362	mean 100 episode reward:27.9    	step_used:60	steps:9206	
episode_Q_value:280     	episode_loss:7.72    	episode_reward:45      	episodes:363	mean 100 episode reward:28.3    	step_used:45	steps:9251	
episode_Q_value:194     	episode_loss:4.93    	episode_reward:32      	episodes:364	mean 100 episode reward:28.6    	step_used:32	steps:9283	
episode_Q_value:187     	episode_loss:4.08    	episode_reward:31      	episodes:365	mean 100 episode reward:28.7    	step_used:31	steps:9314	
episode_Q_value:134     	episode_loss:2.67    	episode_reward:23      	episodes:366	mean 100 episode reward:28.7    	step_used:23	steps:9337	
episode_Q_value:115     	episode_loss:3.2     	episode_reward:19      	episodes:367	mean 100 episode reward:28.8    	step_used:19	steps:9356	
episode_Q_value:78.6    	episode_loss:1.65    	episode_reward:14      	episodes:368	mean 100 episode reward:28.7    	step_used:14	steps:9370	
episode_Q_value:157     	episode_loss:3.87    	episode_reward:26      	episodes:369	mean 100 episode reward:28.7    	step_used:26	steps:9396	
episode_Q_value:176     	episode_loss:4.53    	episode_reward:29      	episodes:370	mean 100 episode reward:28.6    	step_used:29	steps:9425	
episode_Q_value:209     	episode_loss:5.43    	episode_reward:34      	episodes:371	mean 100 episode reward:28.5    	step_used:34	steps:9459	
episode_Q_value:255     	episode_loss:6.87    	episode_reward:42      	episodes:372	mean 100 episode reward:28.7    	step_used:42	steps:9501	
episode_Q_value:116     	episode_loss:1.98    	episode_reward:19      	episodes:373	mean 100 episode reward:28.8    	step_used:19	steps:9520	
episode_Q_value:79.8    	episode_loss:1.56    	episode_reward:14      	episodes:374	mean 100 episode reward:28.7    	step_used:14	steps:9534	
episode_Q_value:197     	episode_loss:4.28    	episode_reward:32      	episodes:375	mean 100 episode reward:28.7    	step_used:32	steps:9566	
episode_Q_value:252     	episode_loss:6.28    	episode_reward:41      	episodes:376	mean 100 episode reward:28.4    	step_used:41	steps:9607	
episode_Q_value:91.1    	episode_loss:1.64    	episode_reward:16      	episodes:377	mean 100 episode reward:28.5    	step_used:16	steps:9623	
episode_Q_value:80      	episode_loss:1.2     	episode_reward:14      	episodes:378	mean 100 episode reward:28.5    	step_used:14	steps:9637	
episode_Q_value:128     	episode_loss:2.65    	episode_reward:21      	episodes:379	mean 100 episode reward:28.2    	step_used:21	steps:9658	
episode_Q_value:122     	episode_loss:3.04    	episode_reward:20      	episodes:380	mean 100 episode reward:28      	step_used:20	steps:9678	
episode_Q_value:284     	episode_loss:5.78    	episode_reward:47      	episodes:381	mean 100 episode reward:28      	step_used:47	steps:9725	
episode_Q_value:156     	episode_loss:3.53    	episode_reward:26      	episodes:382	mean 100 episode reward:28.1    	step_used:26	steps:9751	
episode_Q_value:159     	episode_loss:3.54    	episode_reward:26      	episodes:383	mean 100 episode reward:28.1    	step_used:26	steps:9777	
episode_Q_value:127     	episode_loss:3.14    	episode_reward:21      	episodes:384	mean 100 episode reward:28.1    	step_used:21	steps:9798	
episode_Q_value:256     	episode_loss:5.89    	episode_reward:42      	episodes:385	mean 100 episode reward:27.9    	step_used:42	steps:9840	
episode_Q_value:134     	episode_loss:2.52    	episode_reward:22      	episodes:386	mean 100 episode reward:27.9    	step_used:22	steps:9862	
episode_Q_value:107     	episode_loss:2.59    	episode_reward:18      	episodes:387	mean 100 episode reward:27.8    	step_used:18	steps:9880	
episode_Q_value:294     	episode_loss:7.33    	episode_reward:48      	episodes:388	mean 100 episode reward:27.7    	step_used:48	steps:9928	
episode_Q_value:245     	episode_loss:5.78    	episode_reward:40      	episodes:389	mean 100 episode reward:28      	step_used:40	steps:9968	
episode_Q_value:115     	episode_loss:2.72    	episode_reward:19      	episodes:390	mean 100 episode reward:28.2    	step_used:19	steps:9987	
episode_Q_value:462     	episode_loss:11.1    	episode_reward:73      	episodes:391	mean 100 episode reward:28      	step_used:73	steps:10060	
episode_Q_value:149     	episode_loss:3.91    	episode_reward:23      	episodes:392	mean 100 episode reward:28.6    	step_used:23	steps:10083	
episode_Q_value:178     	episode_loss:4.16    	episode_reward:28      	episodes:393	mean 100 episode reward:28.6    	step_used:28	steps:10111	
episode_Q_value:264     	episode_loss:7.05    	episode_reward:40      	episodes:394	mean 100 episode reward:28.7    	step_used:40	steps:10151	
episode_Q_value:50.7    	episode_loss:1.52    	episode_reward:9       	episodes:395	mean 100 episode reward:28.8    	step_used:9	steps:10160	
episode_Q_value:86.1    	episode_loss:2.44    	episode_reward:14      	episodes:396	mean 100 episode reward:28.7    	step_used:14	steps:10174	
episode_Q_value:143     	episode_loss:3.94    	episode_reward:22      	episodes:397	mean 100 episode reward:28.6    	step_used:22	steps:10196	
episode_Q_value:271     	episode_loss:6.38    	episode_reward:41      	episodes:398	mean 100 episode reward:28.7    	step_used:41	steps:10237	
episode_Q_value:129     	episode_loss:3.97    	episode_reward:20      	episodes:399	mean 100 episode reward:28.7    	step_used:20	steps:10257	
episode_Q_value:292     	episode_loss:7.08    	episode_reward:44      	episodes:400	mean 100 episode reward:28.8    	step_used:44	steps:10301	
episode_Q_value:115     	episode_loss:2.49    	episode_reward:18      	episodes:401	mean 100 episode reward:29      	step_used:18	steps:10319	
episode_Q_value:95.4    	episode_loss:1.88    	episode_reward:15      	episodes:402	mean 100 episode reward:28.9    	step_used:15	steps:10334	
episode_Q_value:267     	episode_loss:5.88    	episode_reward:41      	episodes:403	mean 100 episode reward:28.7    	step_used:41	steps:10375	
episode_Q_value:129     	episode_loss:2.68    	episode_reward:20      	episodes:404	mean 100 episode reward:28.7    	step_used:20	steps:10395	
episode_Q_value:201     	episode_loss:4.23    	episode_reward:31      	episodes:405	mean 100 episode reward:28.4    	step_used:31	steps:10426	
episode_Q_value:100     	episode_loss:1.79    	episode_reward:16      	episodes:406	mean 100 episode reward:28.4    	step_used:16	steps:10442	
episode_Q_value:163     	episode_loss:4.66    	episode_reward:25      	episodes:407	mean 100 episode reward:28.4    	step_used:25	steps:10467	
episode_Q_value:79.9    	episode_loss:3.02    	episode_reward:13      	episodes:408	mean 100 episode reward:28.1    	step_used:13	steps:10480	
episode_Q_value:221     	episode_loss:4.55    	episode_reward:34      	episodes:409	mean 100 episode reward:28.1    	step_used:34	steps:10514	
episode_Q_value:163     	episode_loss:4.05    	episode_reward:25      	episodes:410	mean 100 episode reward:28.3    	step_used:25	steps:10539	
episode_Q_value:197     	episode_loss:5.05    	episode_reward:30      	episodes:411	mean 100 episode reward:28.3    	step_used:30	steps:10569	
episode_Q_value:342     	episode_loss:7.98    	episode_reward:53      	episodes:412	mean 100 episode reward:28.3    	step_used:53	steps:10622	
episode_Q_value:184     	episode_loss:4.22    	episode_reward:28      	episodes:413	mean 100 episode reward:28.8    	step_used:28	steps:10650	
episode_Q_value:338     	episode_loss:7.32    	episode_reward:51      	episodes:414	mean 100 episode reward:28.7    	step_used:51	steps:10701	
episode_Q_value:344     	episode_loss:7.89    	episode_reward:52      	episodes:415	mean 100 episode reward:28.7    	step_used:52	steps:10753	
episode_Q_value:323     	episode_loss:7.3     	episode_reward:49      	episodes:416	mean 100 episode reward:29      	step_used:49	steps:10802	
episode_Q_value:359     	episode_loss:7.48    	episode_reward:54      	episodes:417	mean 100 episode reward:29.3    	step_used:54	steps:10856	
episode_Q_value:229     	episode_loss:6.06    	episode_reward:35      	episodes:418	mean 100 episode reward:29.4    	step_used:35	steps:10891	
episode_Q_value:99.5    	episode_loss:3.21    	episode_reward:16      	episodes:419	mean 100 episode reward:29.5    	step_used:16	steps:10907	
episode_Q_value:304     	episode_loss:5.26    	episode_reward:46      	episodes:420	mean 100 episode reward:29.2    	step_used:46	steps:10953	
episode_Q_value:393     	episode_loss:10.1    	episode_reward:60      	episodes:421	mean 100 episode reward:29.6    	step_used:60	steps:11013	
episode_Q_value:243     	episode_loss:4.65    	episode_reward:35      	episodes:422	mean 100 episode reward:30      	step_used:35	steps:11048	
episode_Q_value:216     	episode_loss:4.23    	episode_reward:31      	episodes:423	mean 100 episode reward:30.2    	step_used:31	steps:11079	
episode_Q_value:78.4    	episode_loss:2.08    	episode_reward:12      	episodes:424	mean 100 episode reward:30.4    	step_used:12	steps:11091	
episode_Q_value:89.1    	episode_loss:1.63    	episode_reward:14      	episodes:425	mean 100 episode reward:29.9    	step_used:14	steps:11105	
episode_Q_value:184     	episode_loss:4.35    	episode_reward:27      	episodes:426	mean 100 episode reward:29.9    	step_used:27	steps:11132	
episode_Q_value:179     	episode_loss:3.07    	episode_reward:26      	episodes:427	mean 100 episode reward:29.8    	step_used:26	steps:11158	
episode_Q_value:170     	episode_loss:3.82    	episode_reward:25      	episodes:428	mean 100 episode reward:29.8    	step_used:25	steps:11183	
episode_Q_value:221     	episode_loss:5.77    	episode_reward:32      	episodes:429	mean 100 episode reward:29.9    	step_used:32	steps:11215	
episode_Q_value:152     	episode_loss:4.17    	episode_reward:22      	episodes:430	mean 100 episode reward:29.9    	step_used:22	steps:11237	
episode_Q_value:290     	episode_loss:6.82    	episode_reward:43      	episodes:431	mean 100 episode reward:30      	step_used:43	steps:11280	
episode_Q_value:231     	episode_loss:4.36    	episode_reward:33      	episodes:432	mean 100 episode reward:30.2    	step_used:33	steps:11313	
episode_Q_value:123     	episode_loss:3.14    	episode_reward:18      	episodes:433	mean 100 episode reward:30.2    	step_used:18	steps:11331	
episode_Q_value:88.4    	episode_loss:3.21    	episode_reward:14      	episodes:434	mean 100 episode reward:30.3    	step_used:14	steps:11345	
episode_Q_value:173     	episode_loss:4.25    	episode_reward:25      	episodes:435	mean 100 episode reward:30.3    	step_used:25	steps:11370	
episode_Q_value:232     	episode_loss:5.98    	episode_reward:34      	episodes:436	mean 100 episode reward:30      	step_used:34	steps:11404	
episode_Q_value:150     	episode_loss:3.2     	episode_reward:22      	episodes:437	mean 100 episode reward:30      	step_used:22	steps:11426	
episode_Q_value:187     	episode_loss:4.8     	episode_reward:27      	episodes:438	mean 100 episode reward:30.1    	step_used:27	steps:11453	
episode_Q_value:207     	episode_loss:3.65    	episode_reward:30      	episodes:439	mean 100 episode reward:30.2    	step_used:30	steps:11483	
episode_Q_value:449     	episode_loss:11.2    	episode_reward:65      	episodes:440	mean 100 episode reward:30.3    	step_used:65	steps:11548	
episode_Q_value:204     	episode_loss:5.48    	episode_reward:30      	episodes:441	mean 100 episode reward:30.8    	step_used:30	steps:11578	
episode_Q_value:423     	episode_loss:10.6    	episode_reward:60      	episodes:442	mean 100 episode reward:30.7    	step_used:60	steps:11638	
episode_Q_value:172     	episode_loss:4.9     	episode_reward:25      	episodes:443	mean 100 episode reward:31      	step_used:25	steps:11663	
episode_Q_value:531     	episode_loss:13.6    	episode_reward:76      	episodes:444	mean 100 episode reward:30.8    	step_used:76	steps:11739	
episode_Q_value:216     	episode_loss:4.97    	episode_reward:31      	episodes:445	mean 100 episode reward:31.4    	step_used:31	steps:11770	
episode_Q_value:161     	episode_loss:3.31    	episode_reward:24      	episodes:446	mean 100 episode reward:31.3    	step_used:24	steps:11794	
episode_Q_value:137     	episode_loss:3.32    	episode_reward:20      	episodes:447	mean 100 episode reward:31.3    	step_used:20	steps:11814	
episode_Q_value:295     	episode_loss:6.32    	episode_reward:42      	episodes:448	mean 100 episode reward:31.1    	step_used:42	steps:11856	
episode_Q_value:310     	episode_loss:6.92    	episode_reward:45      	episodes:449	mean 100 episode reward:31.2    	step_used:45	steps:11901	
episode_Q_value:207     	episode_loss:4.65    	episode_reward:30      	episodes:450	mean 100 episode reward:31.5    	step_used:30	steps:11931	
episode_Q_value:136     	episode_loss:2.64    	episode_reward:20      	episodes:451	mean 100 episode reward:31.4    	step_used:20	steps:11951	
episode_Q_value:92.1    	episode_loss:1.55    	episode_reward:14      	episodes:452	mean 100 episode reward:31.4    	step_used:14	steps:11965	
episode_Q_value:345     	episode_loss:7.97    	episode_reward:50      	episodes:453	mean 100 episode reward:31.3    	step_used:50	steps:12015	
episode_Q_value:190     	episode_loss:4.77    	episode_reward:26      	episodes:454	mean 100 episode reward:31.5    	step_used:26	steps:12041	
episode_Q_value:94.8    	episode_loss:2.51    	episode_reward:14      	episodes:455	mean 100 episode reward:31.5    	step_used:14	steps:12055	
episode_Q_value:203     	episode_loss:4.72    	episode_reward:28      	episodes:456	mean 100 episode reward:31.5    	step_used:28	steps:12083	
episode_Q_value:136     	episode_loss:3.21    	episode_reward:19      	episodes:457	mean 100 episode reward:31.5    	step_used:19	steps:12102	
episode_Q_value:200     	episode_loss:4.34    	episode_reward:28      	episodes:458	mean 100 episode reward:31.3    	step_used:28	steps:12130	
episode_Q_value:75.8    	episode_loss:2.69    	episode_reward:11      	episodes:459	mean 100 episode reward:31.2    	step_used:11	steps:12141	
episode_Q_value:137     	episode_loss:2.55    	episode_reward:19      	episodes:460	mean 100 episode reward:31.1    	step_used:19	steps:12160	
episode_Q_value:67.4    	episode_loss:1.25    	episode_reward:10      	episodes:461	mean 100 episode reward:30.7    	step_used:10	steps:12170	
episode_Q_value:189     	episode_loss:3.6     	episode_reward:26      	episodes:462	mean 100 episode reward:30.2    	step_used:26	steps:12196	
episode_Q_value:232     	episode_loss:5.91    	episode_reward:32      	episodes:463	mean 100 episode reward:29.9    	step_used:32	steps:12228	
episode_Q_value:555     	episode_loss:10.5    	episode_reward:75      	episodes:464	mean 100 episode reward:29.8    	step_used:75	steps:12303	
episode_Q_value:459     	episode_loss:8.47    	episode_reward:65      	episodes:465	mean 100 episode reward:30.2    	step_used:65	steps:12368	
episode_Q_value:97.2    	episode_loss:1.64    	episode_reward:14      	episodes:466	mean 100 episode reward:30.5    	step_used:14	steps:12382	
episode_Q_value:152     	episode_loss:3.32    	episode_reward:21      	episodes:467	mean 100 episode reward:30.4    	step_used:21	steps:12403	
episode_Q_value:180     	episode_loss:5.18    	episode_reward:25      	episodes:468	mean 100 episode reward:30.5    	step_used:25	steps:12428	
episode_Q_value:72.4    	episode_loss:1.99    	episode_reward:11      	episodes:469	mean 100 episode reward:30.6    	step_used:11	steps:12439	
episode_Q_value:98.1    	episode_loss:1.7     	episode_reward:14      	episodes:470	mean 100 episode reward:30.4    	step_used:14	steps:12453	
episode_Q_value:99.5    	episode_loss:2.26    	episode_reward:14      	episodes:471	mean 100 episode reward:30.3    	step_used:14	steps:12467	
episode_Q_value:168     	episode_loss:3.04    	episode_reward:23      	episodes:472	mean 100 episode reward:30.1    	step_used:23	steps:12490	
episode_Q_value:96.8    	episode_loss:1.2     	episode_reward:14      	episodes:473	mean 100 episode reward:29.9    	step_used:14	steps:12504	
episode_Q_value:97.1    	episode_loss:3.16    	episode_reward:14      	episodes:474	mean 100 episode reward:29.8    	step_used:14	steps:12518	
episode_Q_value:317     	episode_loss:8.84    	episode_reward:45      	episodes:475	mean 100 episode reward:29.8    	step_used:45	steps:12563	
episode_Q_value:225     	episode_loss:3.85    	episode_reward:31      	episodes:476	mean 100 episode reward:30      	step_used:31	steps:12594	
episode_Q_value:232     	episode_loss:4.94    	episode_reward:32      	episodes:477	mean 100 episode reward:29.9    	step_used:32	steps:12626	
episode_Q_value:202     	episode_loss:3.29    	episode_reward:28      	episodes:478	mean 100 episode reward:30      	step_used:28	steps:12654	
episode_Q_value:135     	episode_loss:2.36    	episode_reward:19      	episodes:479	mean 100 episode reward:30.2    	step_used:19	steps:12673	
episode_Q_value:99.4    	episode_loss:2.25    	episode_reward:14      	episodes:480	mean 100 episode reward:30.2    	step_used:14	steps:12687	
episode_Q_value:118     	episode_loss:1.77    	episode_reward:17      	episodes:481	mean 100 episode reward:30.1    	step_used:17	steps:12704	
episode_Q_value:211     	episode_loss:5.53    	episode_reward:30      	episodes:482	mean 100 episode reward:29.8    	step_used:30	steps:12734	
episode_Q_value:129     	episode_loss:2.45    	episode_reward:18      	episodes:483	mean 100 episode reward:29.8    	step_used:18	steps:12752	
episode_Q_value:233     	episode_loss:5.35    	episode_reward:32      	episodes:484	mean 100 episode reward:29.8    	step_used:32	steps:12784	
episode_Q_value:98.2    	episode_loss:1.89    	episode_reward:14      	episodes:485	mean 100 episode reward:29.9    	step_used:14	steps:12798	
episode_Q_value:240     	episode_loss:7.33    	episode_reward:33      	episodes:486	mean 100 episode reward:29.6    	step_used:33	steps:12831	
episode_Q_value:125     	episode_loss:3.06    	episode_reward:18      	episodes:487	mean 100 episode reward:29.7    	step_used:18	steps:12849	
episode_Q_value:263     	episode_loss:7.78    	episode_reward:37      	episodes:488	mean 100 episode reward:29.7    	step_used:37	steps:12886	
episode_Q_value:372     	episode_loss:10      	episode_reward:53      	episodes:489	mean 100 episode reward:29.6    	step_used:53	steps:12939	
episode_Q_value:149     	episode_loss:3.17    	episode_reward:21      	episodes:490	mean 100 episode reward:29.7    	step_used:21	steps:12960	
episode_Q_value:120     	episode_loss:2.86    	episode_reward:17      	episodes:491	mean 100 episode reward:29.7    	step_used:17	steps:12977	
episode_Q_value:90.5    	episode_loss:1.52    	episode_reward:13      	episodes:492	mean 100 episode reward:29.2    	step_used:13	steps:12990	
episode_Q_value:91.6    	episode_loss:3.1     	episode_reward:13      	episodes:493	mean 100 episode reward:29.1    	step_used:13	steps:13003	
episode_Q_value:187     	episode_loss:5.34    	episode_reward:26      	episodes:494	mean 100 episode reward:28.9    	step_used:26	steps:13029	
episode_Q_value:322     	episode_loss:6.39    	episode_reward:43      	episodes:495	mean 100 episode reward:28.8    	step_used:43	steps:13072	
episode_Q_value:197     	episode_loss:3.98    	episode_reward:26      	episodes:496	mean 100 episode reward:29.1    	step_used:26	steps:13098	
episode_Q_value:179     	episode_loss:3.29    	episode_reward:24      	episodes:497	mean 100 episode reward:29.2    	step_used:24	steps:13122	
episode_Q_value:154     	episode_loss:4.15    	episode_reward:21      	episodes:498	mean 100 episode reward:29.3    	step_used:21	steps:13143	
episode_Q_value:183     	episode_loss:3.15    	episode_reward:25      	episodes:499	mean 100 episode reward:29.1    	step_used:25	steps:13168	
episode_Q_value:196     	episode_loss:5.83    	episode_reward:26      	episodes:500	mean 100 episode reward:29.1    	step_used:26	steps:13194	
episode_Q_value:118     	episode_loss:1.74    	episode_reward:16      	episodes:501	mean 100 episode reward:28.9    	step_used:16	steps:13210	
episode_Q_value:124     	episode_loss:3.29    	episode_reward:17      	episodes:502	mean 100 episode reward:28.9    	step_used:17	steps:13227	
episode_Q_value:73.4    	episode_loss:1.35    	episode_reward:11      	episodes:503	mean 100 episode reward:28.9    	step_used:11	steps:13238	
episode_Q_value:188     	episode_loss:3.86    	episode_reward:25      	episodes:504	mean 100 episode reward:28.6    	step_used:25	steps:13263	
episode_Q_value:305     	episode_loss:7.57    	episode_reward:41      	episodes:505	mean 100 episode reward:28.7    	step_used:41	steps:13304	
episode_Q_value:104     	episode_loss:2.68    	episode_reward:14      	episodes:506	mean 100 episode reward:28.8    	step_used:14	steps:13318	
episode_Q_value:240     	episode_loss:5.51    	episode_reward:33      	episodes:507	mean 100 episode reward:28.8    	step_used:33	steps:13351	
episode_Q_value:114     	episode_loss:2.68    	episode_reward:16      	episodes:508	mean 100 episode reward:28.8    	step_used:16	steps:13367	
episode_Q_value:106     	episode_loss:1.71    	episode_reward:15      	episodes:509	mean 100 episode reward:28.9    	step_used:15	steps:13382	
episode_Q_value:205     	episode_loss:4.51    	episode_reward:28      	episodes:510	mean 100 episode reward:28.7    	step_used:28	steps:13410	
episode_Q_value:203     	episode_loss:3.95    	episode_reward:27      	episodes:511	mean 100 episode reward:28.7    	step_used:27	steps:13437	
episode_Q_value:121     	episode_loss:1.89    	episode_reward:17      	episodes:512	mean 100 episode reward:28.7    	step_used:17	steps:13454	
episode_Q_value:605     	episode_loss:11.7    	episode_reward:80      	episodes:513	mean 100 episode reward:28.3    	step_used:80	steps:13534	
episode_Q_value:210     	episode_loss:4.39    	episode_reward:28      	episodes:514	mean 100 episode reward:28.8    	step_used:28	steps:13562	
episode_Q_value:281     	episode_loss:7.83    	episode_reward:37      	episodes:515	mean 100 episode reward:28.6    	step_used:37	steps:13599	
episode_Q_value:294     	episode_loss:6.2     	episode_reward:39      	episodes:516	mean 100 episode reward:28.5    	step_used:39	steps:13638	
episode_Q_value:109     	episode_loss:2.61    	episode_reward:15      	episodes:517	mean 100 episode reward:28.4    	step_used:15	steps:13653	
episode_Q_value:251     	episode_loss:5.12    	episode_reward:33      	episodes:518	mean 100 episode reward:28      	step_used:33	steps:13686	
episode_Q_value:334     	episode_loss:8.53    	episode_reward:44      	episodes:519	mean 100 episode reward:28      	step_used:44	steps:13730	
episode_Q_value:84.1    	episode_loss:1.17    	episode_reward:12      	episodes:520	mean 100 episode reward:28.2    	step_used:12	steps:13742	
episode_Q_value:266     	episode_loss:6.47    	episode_reward:35      	episodes:521	mean 100 episode reward:27.9    	step_used:35	steps:13777	
episode_Q_value:116     	episode_loss:3.33    	episode_reward:16      	episodes:522	mean 100 episode reward:27.6    	step_used:16	steps:13793	
episode_Q_value:367     	episode_loss:7.65    	episode_reward:49      	episodes:523	mean 100 episode reward:27.4    	step_used:49	steps:13842	
episode_Q_value:51.6    	episode_loss:1.13    	episode_reward:8       	episodes:524	mean 100 episode reward:27.6    	step_used:8	steps:13850	
episode_Q_value:278     	episode_loss:6.85    	episode_reward:37      	episodes:525	mean 100 episode reward:27.6    	step_used:37	steps:13887	
episode_Q_value:140     	episode_loss:3.65    	episode_reward:19      	episodes:526	mean 100 episode reward:27.8    	step_used:19	steps:13906	
episode_Q_value:731     	episode_loss:18.4    	episode_reward:95      	episodes:527	mean 100 episode reward:27.7    	step_used:95	steps:14001	
episode_Q_value:125     	episode_loss:2.99    	episode_reward:17      	episodes:528	mean 100 episode reward:28.4    	step_used:17	steps:14018	
episode_Q_value:103     	episode_loss:3.25    	episode_reward:14      	episodes:529	mean 100 episode reward:28.4    	step_used:14	steps:14032	
episode_Q_value:208     	episode_loss:6.12    	episode_reward:27      	episodes:530	mean 100 episode reward:28.2    	step_used:27	steps:14059	
episode_Q_value:413     	episode_loss:8.05    	episode_reward:52      	episodes:531	mean 100 episode reward:28.2    	step_used:52	steps:14111	
episode_Q_value:210     	episode_loss:5.38    	episode_reward:27      	episodes:532	mean 100 episode reward:28.3    	step_used:27	steps:14138	
episode_Q_value:612     	episode_loss:12      	episode_reward:80      	episodes:533	mean 100 episode reward:28.2    	step_used:80	steps:14218	
episode_Q_value:107     	episode_loss:2.98    	episode_reward:14      	episodes:534	mean 100 episode reward:28.9    	step_used:14	steps:14232	
episode_Q_value:390     	episode_loss:9.76    	episode_reward:50      	episodes:535	mean 100 episode reward:28.9    	step_used:50	steps:14282	
episode_Q_value:169     	episode_loss:3.12    	episode_reward:22      	episodes:536	mean 100 episode reward:29.1    	step_used:22	steps:14304	
episode_Q_value:665     	episode_loss:15.6    	episode_reward:85      	episodes:537	mean 100 episode reward:29      	step_used:85	steps:14389	
episode_Q_value:128     	episode_loss:3.42    	episode_reward:17      	episodes:538	mean 100 episode reward:29.6    	step_used:17	steps:14406	
episode_Q_value:217     	episode_loss:5.19    	episode_reward:28      	episodes:539	mean 100 episode reward:29.5    	step_used:28	steps:14434	
episode_Q_value:121     	episode_loss:2.53    	episode_reward:16      	episodes:540	mean 100 episode reward:29.5    	step_used:16	steps:14450	
episode_Q_value:114     	episode_loss:2.09    	episode_reward:15      	episodes:541	mean 100 episode reward:29      	step_used:15	steps:14465	
episode_Q_value:168     	episode_loss:4.17    	episode_reward:22      	episodes:542	mean 100 episode reward:28.9    	step_used:22	steps:14487	
episode_Q_value:215     	episode_loss:4.9     	episode_reward:28      	episodes:543	mean 100 episode reward:28.5    	step_used:28	steps:14515	
episode_Q_value:383     	episode_loss:8.35    	episode_reward:48      	episodes:544	mean 100 episode reward:28.5    	step_used:48	steps:14563	
episode_Q_value:452     	episode_loss:10.6    	episode_reward:60      	episodes:545	mean 100 episode reward:28.2    	step_used:60	steps:14623	
episode_Q_value:179     	episode_loss:2.38    	episode_reward:23      	episodes:546	mean 100 episode reward:28.5    	step_used:23	steps:14646	
episode_Q_value:186     	episode_loss:3.27    	episode_reward:24      	episodes:547	mean 100 episode reward:28.5    	step_used:24	steps:14670	
episode_Q_value:356     	episode_loss:7.67    	episode_reward:46      	episodes:548	mean 100 episode reward:28.6    	step_used:46	steps:14716	
episode_Q_value:324     	episode_loss:7.33    	episode_reward:41      	episodes:549	mean 100 episode reward:28.6    	step_used:41	steps:14757	
episode_Q_value:209     	episode_loss:4.45    	episode_reward:27      	episodes:550	mean 100 episode reward:28.6    	step_used:27	steps:14784	
episode_Q_value:372     	episode_loss:6.66    	episode_reward:47      	episodes:551	mean 100 episode reward:28.5    	step_used:47	steps:14831	
episode_Q_value:146     	episode_loss:4.01    	episode_reward:19      	episodes:552	mean 100 episode reward:28.8    	step_used:19	steps:14850	
episode_Q_value:161     	episode_loss:3.7     	episode_reward:21      	episodes:553	mean 100 episode reward:28.8    	step_used:21	steps:14871	
episode_Q_value:106     	episode_loss:2.53    	episode_reward:14      	episodes:554	mean 100 episode reward:28.6    	step_used:14	steps:14885	
episode_Q_value:621     	episode_loss:12.5    	episode_reward:79      	episodes:555	mean 100 episode reward:28.4    	step_used:79	steps:14964	
episode_Q_value:416     	episode_loss:8.89    	episode_reward:52      	episodes:556	mean 100 episode reward:29.1    	step_used:52	steps:15016	
episode_Q_value:139     	episode_loss:2.29    	episode_reward:18      	episodes:557	mean 100 episode reward:29.3    	step_used:18	steps:15034	
episode_Q_value:218     	episode_loss:4.65    	episode_reward:27      	episodes:558	mean 100 episode reward:29.3    	step_used:27	steps:15061	
episode_Q_value:346     	episode_loss:7.51    	episode_reward:43      	episodes:559	mean 100 episode reward:29.3    	step_used:43	steps:15104	
episode_Q_value:304     	episode_loss:7.53    	episode_reward:38      	episodes:560	mean 100 episode reward:29.6    	step_used:38	steps:15142	
episode_Q_value:438     	episode_loss:9.13    	episode_reward:54      	episodes:561	mean 100 episode reward:29.8    	step_used:54	steps:15196	
episode_Q_value:262     	episode_loss:4.13    	episode_reward:33      	episodes:562	mean 100 episode reward:30.3    	step_used:33	steps:15229	
episode_Q_value:285     	episode_loss:5.88    	episode_reward:35      	episodes:563	mean 100 episode reward:30.3    	step_used:35	steps:15264	
episode_Q_value:97.9    	episode_loss:2.5     	episode_reward:13      	episodes:564	mean 100 episode reward:30.4    	step_used:13	steps:15277	
episode_Q_value:79.2    	episode_loss:2.23    	episode_reward:11      	episodes:565	mean 100 episode reward:29.7    	step_used:11	steps:15288	
episode_Q_value:238     	episode_loss:4.07    	episode_reward:30      	episodes:566	mean 100 episode reward:29.2    	step_used:30	steps:15318	
episode_Q_value:139     	episode_loss:2.74    	episode_reward:18      	episodes:567	mean 100 episode reward:29.4    	step_used:18	steps:15336	
episode_Q_value:146     	episode_loss:2.31    	episode_reward:19      	episodes:568	mean 100 episode reward:29.3    	step_used:19	steps:15355	
episode_Q_value:564     	episode_loss:13.5    	episode_reward:71      	episodes:569	mean 100 episode reward:29.3    	step_used:71	steps:15426	
episode_Q_value:283     	episode_loss:6.98    	episode_reward:36      	episodes:570	mean 100 episode reward:29.9    	step_used:36	steps:15462	
episode_Q_value:77.6    	episode_loss:2.27    	episode_reward:11      	episodes:571	mean 100 episode reward:30.1    	step_used:11	steps:15473	
episode_Q_value:567     	episode_loss:13.8    	episode_reward:69      	episodes:572	mean 100 episode reward:30.1    	step_used:69	steps:15542	
episode_Q_value:126     	episode_loss:3.03    	episode_reward:16      	episodes:573	mean 100 episode reward:30.5    	step_used:16	steps:15558	
